transaction_id,transaction_datetime,transaction_amount_inr,transaction_channel,merchant_category,customer_region,device_type,account_age_months,available_balance_inr,monthly_income_inr,credit_limit_inr,credit_utilization_pct,transactions_last_24h,avg_transaction_amount_30d_inr,failed_logins_last_24h,distance_from_usual_location_km,international_transaction,card_present,prior_disputes_12m,is_fraud
TXN007296,2025-06-29 20:22:00,8169.29,ATM,fuel,Mumbai,desktop,108,22987.42,,74696.44,37.8,1,1469.16,3,,0,1,0,0
TXN007297,2025-01-20 15:37:00,1723.14,mobile_app,groceries,Hyderabad,Android,7,62417.67,127717.5,272906.17,69.4,2,1037.1,0,13.2,0,0,0,0
TXN007298,2025-11-10 05:56:00,2161.56,ATM,,Other,desktop,171,537500.64,,445695.22,92.5,2,5364.44,4,40.5,0,1,0,1
TXN007299,2025-06-20 19:37:00,3120.03,ecommerce,,Other,iOS,128,,33545.21,77026.51,45.5,9,2324.52,0,,0,0,0,1
TXN007300,2025-11-24 14:41:00,6625.55,POS,electronics,Mumbai,Android,35,59440.08,74294.45,250471.28,35.5,6,2531.48,0,71.2,0,1,0,0
TXN007301,2025-09-01 16:29:00,290.38,ecommerce,groceries,Other,Android,70,42321.55,26645.23,101030.72,81.0,4,824.49,0,3.7,0,0,0,0
TXN007302,2025-08-18 16:08:00,15588.74,POS,utilities,Pune,desktop,42,85417.06,54408.36,104912.55,34.8,13,1794.61,4,5.6,0,1,1,1
TXN007303,2025-09-17 21:07:00,3263.98,ecommerce,electronics,Bengaluru,card_terminal,136,353291.65,95876.27,261064.06,36.5,0,2436.82,0,16.3,0,0,0,0
TXN007304,2025-03-13 23:46:00,2850.42,ATM,,Pune,iOS,25,85391.36,82609.44,330632.47,26.0,4,957.04,0,1.0,0,1,0,0
TXN007305,2025-09-13 01:07:00,956.02,ecommerce,groceries,Hyderabad,card_terminal,24,78644.05,,189799.8,56.3,0,1073.74,2,,0,0,0,0
TXN007306,2025-11-09 18:35:00,688.27,mobile_app,groceries,Delhi,card_terminal,72,135636.6,77407.73,316280.94,5.6,0,1307.18,0,6.9,0,0,0,0
TXN007307,2025-10-26 06:23:00,449.61,POS,restaurants,Delhi,Android,157,98932.91,34923.63,44497.26,42.9,2,796.85,0,71.4,0,1,0,0
TXN007308,2025-06-23 10:45:00,2571.82,ecommerce,,Chennai,iOS,76,9481.21,32945.75,114576.39,37.2,13,1648.65,0,49.1,1,0,0,1
TXN007309,2025-09-22 07:55:00,4791.6,mobile_app,electronics,Delhi,iOS,90,42963.09,43534.76,58432.1,77.0,4,4136.36,0,4.0,1,0,0,1
TXN007310,2025-11-30 02:44:00,1104.61,ecommerce,fuel,Mumbai,card_terminal,150,238167.16,123192.64,232919.13,14.5,9,1823.23,0,36.6,0,0,0,0
TXN007311,2025-07-21 20:43:00,1499.03,ecommerce,travel,Mumbai,card_terminal,153,351579.12,176416.4,300610.38,6.2,0,899.89,0,10.5,0,0,0,0
TXN007312,2025-08-02 23:21:00,9662.26,mobile_app,groceries,Chennai,card_terminal,171,381073.72,151116.05,456580.97,17.5,2,12356.06,0,32.9,0,0,1,0
TXN007313,2025-10-29 00:57:00,5446.98,ecommerce,fuel,Chennai,Android,179,85763.67,45765.09,101202.26,,3,2244.57,5,10.8,1,0,2,1
TXN007314,2025-09-15 16:26:00,1963.87,ecommerce,groceries,Pune,desktop,71,66981.92,,236074.82,7.2,4,1574.6,0,13.7,0,0,1,0
TXN007315,2025-12-29 19:21:00,1828.43,POS,groceries,Hyderabad,Android,12,112482.29,53088.72,173459.99,19.9,12,1051.22,0,2.1,0,1,0,0
TXN007316,2025-04-09 21:36:00,13883.72,mobile_app,travel,Other,iOS,80,128093.13,75351.69,120100.34,53.9,1,4774.24,0,58.6,0,0,0,0
TXN007317,2025-01-13 17:45:00,2808.69,POS,utilities,Mumbai,desktop,107,129361.09,53855.74,191758.91,42.0,10,4163.79,1,20.6,0,1,0,0
TXN007318,2025-06-03 01:50:00,1148.19,mobile_app,electronics,Chennai,iOS,27,734583.9,221962.71,429124.03,54.1,7,718.56,0,6.6,0,0,0,0
TXN007319,2025-10-03 06:08:00,4041.63,mobile_app,fuel,Hyderabad,iOS,129,304599.45,105023.4,280129.26,51.1,7,3003.35,0,12.3,0,0,0,0
TXN007320,2025-10-31 10:39:00,780.74,ecommerce,fashion,Delhi,card_terminal,13,71751.54,19971.6,77184.68,,0,1390.25,0,32.1,0,0,1,0
TXN007321,2025-01-03 07:28:00,23492.12,POS,groceries,,Android,129,155759.23,51415.44,207051.34,,0,8093.61,0,16.4,0,1,0,0
TXN007322,2025-05-12 10:29:00,650.14,POS,cash_withdrawal,Other,iOS,155,89826.56,31521.12,118402.92,49.0,0,1767.74,6,9.3,0,1,0,0
TXN007323,2025-09-08 20:37:00,634.73,ecommerce,electronics,Mumbai,Android,136,8987.35,63571.49,270173.91,26.2,2,802.28,0,6.7,0,0,0,0
TXN007324,2025-06-23 22:13:00,2648.7,ATM,travel,Mumbai,Android,53,17072.98,,143715.4,74.9,0,1222.89,0,13.5,1,1,0,0
TXN007325,2025-11-30 13:57:00,4254.69,POS,electronics,Mumbai,,56,39409.47,49072.12,46258.33,61.7,2,4406.97,0,39.4,0,1,0,0
TXN007326,2025-12-13 10:53:00,1731.85,ecommerce,utilities,Mumbai,Android,170,65984.56,102629.75,278514.37,,0,2080.38,0,,0,0,0,0
TXN007327,2025-02-17 00:30:00,3563.05,ecommerce,electronics,Bengaluru,Android,169,266148.52,95927.55,286586.46,62.5,0,952.08,5,227.6,0,0,0,0
TXN007328,2025-07-16 10:09:00,2634.27,ecommerce,groceries,Mumbai,iOS,109,118811.05,52223.91,188341.97,72.2,1,1483.44,0,6.7,0,0,0,0
TXN007329,2025-11-13 07:04:00,344.68,mobile_app,fuel,Other,desktop,42,281778.18,,145454.33,26.9,6,851.76,0,8.5,0,0,0,0
TXN007330,2025-10-22 23:11:00,4296.97,ecommerce,groceries,Bengaluru,Android,20,196563.68,49334.37,200062.16,69.0,1,2737.39,1,3.2,0,0,0,0
TXN007331,2025-05-11 03:31:00,8853.8,mobile_app,utilities,Chennai,iOS,81,36465.47,57862.42,126964.81,45.4,2,6553.2,1,24.3,0,0,0,0
TXN007332,2025-02-01 06:21:00,749.18,ecommerce,,Delhi,desktop,25,,51882.52,210451.62,63.3,3,,0,0.6,1,0,0,0
TXN007333,2025-04-04 02:03:00,889.08,ecommerce,electronics,Delhi,Android,71,26440.93,26070.17,49371.31,29.8,0,2109.4,0,35.9,0,0,0,0
TXN007334,2025-04-11 11:18:00,1187.1,POS,restaurants,Delhi,iOS,91,197991.82,58409.79,245514.37,69.5,0,1483.11,0,1.2,0,1,0,0
TXN007335,2025-12-12 20:40:00,1423.54,mobile_app,fashion,Other,Android,141,97543.54,85581.18,118286.36,75.0,13,1425.26,0,18.5,0,0,0,0
TXN007336,2025-02-10 02:24:00,352.49,ATM,travel,Other,desktop,21,170760.69,53592.24,175253.84,52.7,1,469.03,0,16.2,0,1,0,0
TXN007337,2025-09-13 18:17:00,6331.07,mobile_app,fuel,Chennai,card_terminal,2,408305.53,121247.71,339526.27,36.6,0,5950.46,1,36.7,0,0,0,0
TXN007338,2025-11-12 23:21:00,2066.37,mobile_app,groceries,Hyderabad,,45,31617.33,123917.54,216182.99,22.1,0,5763.32,1,11.1,0,0,0,0
TXN007339,2025-05-21 16:38:00,1022.27,POS,electronics,Mumbai,card_terminal,46,30352.59,62037.25,109712.81,62.2,4,1209.19,0,4.3,0,1,0,0
TXN007340,2025-12-05 08:52:00,3405.08,ecommerce,groceries,Pune,card_terminal,32,69732.66,20921.04,51277.39,29.5,6,4664.08,2,3.1,0,0,0,0
TXN007341,2025-06-30 04:29:00,1817.55,POS,fuel,Delhi,Android,7,83196.46,43389.91,47961.62,40.7,4,2793.29,0,,0,0,0,0
TXN007342,2025-12-06 13:47:00,2735.67,mobile_app,electronics,Bengaluru,iOS,108,155793.38,46661.05,200346.07,22.3,22,2729.71,0,6.3,0,0,0,0
TXN007343,2025-08-29 02:22:00,317.91,ecommerce,restaurants,Pune,card_terminal,22,137090.33,,72673.16,42.8,6,1986.11,0,,0,0,0,0
TXN007344,2025-11-14 18:58:00,13351.78,mobile_app,utilities,Mumbai,Android,131,158461.88,76578.45,238676.15,53.0,0,1895.83,1,10.1,0,0,2,0
TXN007345,2025-10-09 23:25:00,1741.39,mobile_app,groceries,Other,Android,82,11843.87,18688.56,39620.58,75.8,3,6001.97,0,21.3,0,0,0,0
TXN007346,2025-04-16 16:03:00,3368.9,mobile_app,electronics,Mumbai,,37,76478.41,41153.27,61241.7,22.8,3,2226.78,0,46.4,0,0,0,0
TXN007347,2025-08-23 14:50:00,1138.03,POS,restaurants,Chennai,card_terminal,178,192779.29,52119.2,117923.01,31.2,8,2382.32,1,2.3,0,1,0,0
TXN007348,2025-04-15 04:19:00,657.85,ecommerce,utilities,Bengaluru,,8,40756.22,40056.31,89166.86,44.8,1,,4,23.4,0,0,0,1
TXN007349,2025-08-25 06:01:00,3061.31,POS,groceries,Delhi,Android,1,30212.05,31741.85,47119.86,20.6,0,1434.78,0,,0,1,0,0
TXN007350,2025-07-03 18:23:00,2098.15,ecommerce,travel,Delhi,Android,55,,76613.28,245890.59,85.8,0,650.31,0,4.4,0,0,0,0
TXN007351,2025-01-16 13:25:00,263.21,ecommerce,electronics,Bengaluru,iOS,150,165865.12,52069.7,109747.26,84.6,0,1523.72,0,72.2,0,0,1,0
TXN007352,2025-01-04 15:56:00,10577.64,ATM,fuel,Mumbai,iOS,173,159868.94,42660.62,107226.17,40.3,3,2526.5,1,36.2,0,1,2,0
TXN007353,2025-06-14 19:47:00,2161.03,POS,utilities,Chennai,Android,95,66955.33,45456.14,153661.39,36.5,0,1914.79,0,,0,1,0,0
TXN007354,2025-09-06 22:24:00,3278.63,POS,groceries,Chennai,,134,314211.16,120898.03,467334.09,18.7,10,1899.66,0,2.7,0,0,0,0
TXN007355,2025-08-07 02:21:00,1237.63,POS,,Other,card_terminal,36,213907.4,77538.98,289946.07,25.2,0,1637.0,0,42.3,0,0,0,0
TXN007356,2025-01-17 18:54:00,2463.52,mobile_app,cash_withdrawal,Bengaluru,,54,6597.74,,86368.7,32.8,0,,0,17.0,0,0,0,0
TXN007357,2025-08-26 22:19:00,7406.65,POS,electronics,Hyderabad,Android,73,13475.34,,89093.83,58.9,6,2469.38,0,1.9,0,1,0,0
TXN007358,2025-05-28 00:28:00,3938.01,ecommerce,,Other,iOS,41,705524.69,206010.1,757217.55,81.4,0,2298.85,0,45.9,1,0,0,0
TXN007359,2025-04-14 23:07:00,5375.34,mobile_app,travel,Other,card_terminal,1,65195.58,166546.26,486048.01,56.5,0,5517.5,0,68.5,0,0,0,0
TXN007360,2025-01-11 03:18:00,581.08,POS,groceries,Delhi,Android,12,49135.56,31010.67,26161.2,25.1,1,1386.09,2,,0,1,0,0
TXN007361,2025-10-11 00:02:00,416.54,mobile_app,electronics,,iOS,177,83813.23,55435.71,95336.59,68.8,15,1721.59,0,,0,0,0,0
TXN007362,2025-05-29 19:47:00,702.22,POS,groceries,Other,card_terminal,27,155443.64,70704.98,202968.47,37.9,0,1718.47,0,25.6,0,1,2,0
TXN007363,2025-01-31 08:45:00,10072.03,POS,groceries,Hyderabad,Android,123,76729.81,58602.07,110452.88,3.3,0,1679.88,0,37.6,0,0,0,1
TXN007364,2025-08-20 05:33:00,679.77,mobile_app,groceries,Mumbai,iOS,28,56343.04,15365.53,57600.43,34.0,3,2264.91,0,20.9,0,0,1,0
TXN007365,2025-03-16 23:48:00,11389.79,ecommerce,groceries,Delhi,Android,80,160430.52,54045.09,162226.1,56.5,1,6079.08,0,89.7,0,0,0,0
TXN007366,2025-09-06 15:54:00,8547.55,mobile_app,travel,Pune,Android,60,97109.16,36668.4,93576.55,61.0,0,1347.26,0,23.9,0,0,0,0
TXN007367,2025-06-28 06:25:00,5573.9,ecommerce,electronics,Chennai,desktop,35,257648.12,73584.04,225108.25,,6,1451.79,0,26.8,0,0,1,0
TXN007368,2025-01-08 10:33:00,1850.69,POS,utilities,Bengaluru,Android,34,45384.18,38950.07,39457.67,,1,3244.32,1,29.1,0,1,0,0
TXN007369,2025-09-08 18:48:00,1187.01,ATM,groceries,Delhi,Android,90,87676.11,34797.3,40062.85,54.5,3,800.96,0,92.6,0,1,1,0
TXN007370,2025-11-16 03:15:00,1833.02,ecommerce,groceries,Mumbai,card_terminal,120,190020.11,67497.55,207623.93,63.1,2,1912.03,0,16.0,0,0,0,0
TXN007371,2025-03-21 23:52:00,1905.48,mobile_app,travel,Bengaluru,card_terminal,54,206785.77,56746.43,80522.27,68.7,2,1056.8,0,,0,0,0,0
TXN007372,2025-05-17 02:21:00,2139.23,POS,utilities,Other,,26,242284.19,91058.9,126322.12,30.7,0,,1,,0,1,0,0
TXN007373,2025-10-04 07:28:00,1782.99,mobile_app,groceries,Chennai,iOS,122,117260.87,54697.13,137186.94,45.5,5,3542.6,0,,0,0,0,0
TXN007374,2025-07-23 00:11:00,6399.68,mobile_app,electronics,Bengaluru,Android,56,123179.34,42521.83,,66.4,9,,0,0.6,0,0,0,0
TXN007375,2025-08-25 14:42:00,998.09,POS,electronics,Bengaluru,desktop,42,106223.67,38202.64,,29.6,0,3444.08,0,6.1,0,1,0,0
TXN007376,2025-09-02 19:05:00,4808.91,POS,groceries,Other,iOS,89,99488.13,33762.84,110244.16,13.6,2,1863.56,0,33.0,0,1,0,0
TXN007377,2025-12-31 07:12:00,354.6,mobile_app,fashion,Delhi,desktop,28,238791.46,67033.22,124209.18,54.3,2,589.82,3,18.0,0,0,0,0
TXN007378,2025-06-24 04:13:00,3087.97,ecommerce,restaurants,Bengaluru,desktop,136,35142.5,34098.43,84878.13,15.4,2,,0,14.6,0,0,1,0
TXN007379,2025-12-06 05:43:00,2214.83,ATM,groceries,Delhi,iOS,165,102027.63,58301.16,229191.7,36.2,16,3804.03,0,23.1,0,1,0,0
TXN007380,2025-04-14 02:14:00,28662.08,ecommerce,fashion,Chennai,,65,28842.24,38735.73,160153.56,35.4,0,2604.19,0,43.2,0,0,0,0
TXN007381,2025-06-20 19:10:00,2597.69,ecommerce,groceries,Pune,,132,118402.4,32616.52,36384.25,72.7,7,829.09,0,,0,0,0,0
TXN007382,2025-11-08 19:17:00,880.11,POS,travel,Delhi,Android,27,122863.15,31751.55,83988.04,27.5,18,1198.46,0,35.1,0,1,0,0
TXN007383,2025-10-22 13:15:00,1066.42,ATM,fashion,Chennai,iOS,107,37707.31,33565.37,126124.04,38.1,16,2579.72,0,57.6,0,1,0,0
TXN007384,2025-01-27 04:49:00,2145.81,POS,utilities,Other,Android,58,281900.01,,178763.6,55.8,1,741.99,0,,0,1,0,0
TXN007385,2025-12-03 10:19:00,6758.23,mobile_app,utilities,Delhi,Android,136,393338.95,,448453.38,26.1,0,890.21,1,15.5,0,0,0,0
TXN007386,2025-11-01 18:12:00,2046.34,POS,electronics,Chennai,Android,48,166405.67,178397.48,144252.68,41.4,1,5067.34,0,12.9,0,1,0,0
TXN007387,2025-12-16 10:23:00,158.6,ATM,restaurants,,Android,101,185188.4,123424.75,485722.02,19.8,0,392.59,0,25.5,0,1,0,0
TXN007388,2025-01-25 18:30:00,1501.51,mobile_app,restaurants,Delhi,desktop,18,157921.82,65514.52,205964.33,88.4,0,2461.48,0,,0,0,0,0
TXN007389,2025-07-03 10:11:00,1246.77,POS,utilities,Hyderabad,iOS,38,106633.95,60683.38,75292.13,53.0,5,1142.4,0,4.7,1,1,0,0
TXN007390,2025-04-18 01:07:00,1823.77,mobile_app,utilities,Bengaluru,iOS,84,60640.86,84977.51,209924.46,72.3,14,2622.63,0,19.4,0,0,0,0
TXN007391,2025-01-13 06:29:00,639.41,mobile_app,fashion,Chennai,card_terminal,112,38106.94,26900.36,46357.33,37.4,3,965.88,0,38.0,0,0,0,0
TXN007392,2025-03-24 22:01:00,5464.23,ecommerce,electronics,Chennai,Android,159,31118.13,55591.83,168786.7,30.5,0,4892.51,0,48.2,0,0,0,0
TXN007393,2025-11-30 01:03:00,4114.38,POS,groceries,Delhi,Android,126,137221.33,45221.44,174577.87,74.6,2,1426.44,0,55.6,0,1,0,0
TXN007394,2025-02-04 19:27:00,173.09,ATM,cash_withdrawal,Other,Android,10,293410.88,97312.93,270804.17,35.2,3,1382.42,0,2.1,0,1,0,0
TXN007395,2025-11-14 21:32:00,515.28,POS,fashion,Mumbai,iOS,30,207299.04,,128951.57,50.5,4,,0,14.7,0,1,0,0
TXN007396,2025-06-24 09:35:00,4452.12,POS,electronics,Bengaluru,Android,168,73272.04,119991.96,444589.08,40.1,2,2870.84,0,2.7,0,1,0,0
TXN007397,2025-04-21 05:20:00,1876.32,ecommerce,electronics,Mumbai,card_terminal,138,91391.99,62724.2,215989.97,66.5,3,5832.35,1,23.7,0,0,0,0
TXN007398,2025-05-09 08:13:00,1653.44,POS,fuel,Pune,iOS,159,78889.57,,268030.42,53.7,4,807.98,1,4.8,0,1,1,0
TXN007399,2025-07-11 13:53:00,1520.61,ATM,,Chennai,card_terminal,126,32912.05,26156.28,68756.26,47.3,8,1543.37,0,0.5,0,1,0,0
TXN007400,2025-08-24 13:50:00,1182.64,ecommerce,utilities,Chennai,,118,213239.62,54526.76,206410.56,31.2,0,1848.04,1,17.6,0,0,0,0
TXN007401,2025-04-13 02:54:00,2675.68,mobile_app,fuel,Delhi,desktop,174,23550.03,35552.47,116048.49,22.6,13,1628.37,0,28.1,0,0,0,0
TXN007402,2025-07-18 14:36:00,2283.72,mobile_app,cash_withdrawal,Other,Android,147,,,139842.13,40.4,1,,0,,0,0,0,0
TXN007403,2025-12-14 19:47:00,255.84,mobile_app,utilities,Bengaluru,Android,160,41720.78,44581.71,83444.42,79.1,3,697.37,0,25.7,0,0,0,1
TXN007404,2025-06-02 20:58:00,430.05,mobile_app,restaurants,Pune,iOS,84,158758.8,,235392.35,39.8,9,1733.88,0,98.5,0,0,0,0
TXN007405,2025-05-03 01:33:00,7189.4,ATM,utilities,Mumbai,card_terminal,100,314936.71,78920.17,,51.4,8,3379.36,0,2.4,0,1,0,0
TXN007406,2025-04-18 11:59:00,9583.54,ATM,groceries,Other,Android,67,153389.4,89022.21,287283.71,57.0,2,2914.79,3,28.5,0,1,0,0
TXN007407,2025-05-19 02:41:00,1978.92,mobile_app,groceries,Hyderabad,,41,59749.23,27547.21,88489.38,28.1,1,2843.66,3,5.6,0,0,0,0
TXN007408,2025-07-13 21:19:00,2529.94,POS,electronics,Other,iOS,101,138664.61,99775.96,285990.04,83.6,10,1940.9,0,,0,1,0,0
TXN007409,2025-05-31 21:03:00,494.69,ecommerce,electronics,Other,iOS,94,44708.14,36850.15,77954.67,22.8,3,496.03,0,23.2,0,0,0,0
TXN007410,2025-12-30 10:45:00,4477.24,ecommerce,cash_withdrawal,Bengaluru,iOS,68,160441.29,63813.6,234918.73,18.7,7,2291.79,1,72.7,0,0,0,0
TXN007411,2025-09-11 11:51:00,5949.56,POS,groceries,Other,Android,59,70700.64,46509.81,47764.24,65.7,3,3989.21,0,387.3,0,1,1,0
TXN007412,2025-12-01 09:02:00,13116.29,POS,utilities,Bengaluru,card_terminal,137,48458.71,77334.59,221511.53,42.1,0,2361.36,0,12.7,0,1,0,1
TXN007413,2025-05-16 01:36:00,3622.15,POS,groceries,Hyderabad,card_terminal,133,134108.46,40157.05,120629.59,59.4,1,3747.67,2,18.6,0,1,0,0
TXN007414,2025-01-07 13:37:00,588.19,POS,fashion,Other,iOS,167,32886.59,109191.72,327280.56,58.6,5,995.86,0,57.6,0,1,0,0
TXN007415,2025-02-13 01:28:00,1049.19,ecommerce,travel,Other,card_terminal,20,37805.29,,85225.99,30.3,1,4137.38,0,7.5,0,0,0,0
TXN007416,2025-07-04 23:50:00,1627.85,POS,restaurants,Mumbai,card_terminal,8,,68327.6,276146.44,12.2,3,,2,21.8,0,1,0,0
TXN007417,2025-02-11 15:02:00,1463.32,mobile_app,fuel,Delhi,iOS,76,94008.67,64712.28,76855.1,29.0,3,3088.32,0,56.1,0,0,0,0
TXN007418,2025-04-15 07:51:00,1799.74,POS,fashion,Mumbai,Android,3,416071.11,104143.5,88465.69,80.4,7,1313.35,0,24.9,1,0,0,0
TXN007419,2025-02-12 21:45:00,1659.04,ATM,travel,Bengaluru,,141,81940.16,103828.24,311308.88,49.5,3,2411.55,1,127.1,0,1,0,0
TXN007420,2025-02-08 06:03:00,2887.89,ATM,fashion,Mumbai,,51,82160.52,51437.2,72055.07,49.7,2,877.3,3,34.6,0,1,0,0
TXN007421,2025-12-24 06:18:00,2226.14,mobile_app,fashion,Delhi,card_terminal,5,102892.11,28877.01,46183.68,14.1,1,1082.05,0,39.5,0,0,0,0
TXN007422,2025-05-08 00:48:00,229.91,mobile_app,groceries,Other,iOS,126,10777.52,83413.55,259282.08,36.5,0,364.24,0,1107.1000000000001,1,0,2,1
TXN007423,2025-10-24 08:36:00,269.65,POS,utilities,Hyderabad,iOS,175,182574.66,74422.62,284463.76,68.8,9,752.45,5,1814.3,0,1,0,1
TXN007424,2025-05-06 18:02:00,1588.48,ATM,fashion,Delhi,,70,68678.66,119070.98,169590.96,19.0,0,,1,13.1,0,1,0,0
TXN007425,2025-10-17 13:02:00,411.91,mobile_app,,Chennai,Android,115,41967.6,48872.02,121962.31,58.2,9,1144.49,0,18.4,0,0,0,0
TXN007426,2025-08-09 18:33:00,864.47,ecommerce,fashion,Delhi,iOS,32,272440.55,,383563.73,69.2,17,865.18,3,19.4,0,0,1,1
TXN007427,2025-03-27 10:39:00,526.97,mobile_app,restaurants,Other,card_terminal,8,93657.85,55222.54,152409.34,37.4,3,,0,22.1,1,0,0,0
TXN007428,2025-06-25 07:24:00,1625.46,POS,,Hyderabad,iOS,147,166507.45,73468.03,64780.92,13.7,1,1915.21,0,3.6,0,1,0,0
TXN007429,2025-08-10 13:42:00,3202.09,POS,groceries,Chennai,,165,137716.76,76405.44,149754.8,19.9,5,3750.83,0,,0,1,0,0
TXN007430,2025-01-22 20:05:00,10705.95,ecommerce,groceries,Mumbai,Android,92,36384.06,,99895.11,33.6,2,4674.05,0,21.5,0,0,0,0
TXN007431,2025-05-11 10:01:00,2185.03,ATM,restaurants,Bengaluru,desktop,46,378990.74,178996.91,741641.42,68.3,2,839.36,0,16.3,0,1,0,0
TXN007432,2025-05-03 14:56:00,2451.95,POS,travel,Chennai,Android,170,163048.47,64649.84,112101.18,42.4,13,819.27,1,23.8,0,1,0,0
TXN007433,2025-02-27 21:49:00,681.0,ecommerce,cash_withdrawal,Chennai,Android,15,16778.09,81960.19,66031.52,67.1,8,897.34,0,0.9,0,0,0,0
TXN007434,2025-10-29 04:19:00,646.26,ecommerce,fuel,Pune,iOS,121,78283.36,,238154.21,15.4,1,,0,20.3,0,0,0,0
TXN007435,2025-09-08 16:30:00,636.94,ecommerce,groceries,Bengaluru,card_terminal,112,115772.93,48847.74,131020.3,,3,1253.23,0,36.5,1,0,0,0
TXN007436,2025-05-23 16:54:00,2219.79,ecommerce,restaurants,Bengaluru,Android,64,,147971.16,149834.2,45.8,0,1732.94,0,12.5,0,0,0,0
TXN007437,2025-12-04 08:42:00,16658.28,ecommerce,travel,Other,iOS,18,122174.3,40028.36,54265.91,9.5,0,9375.27,1,35.5,0,0,0,0
TXN007438,2025-08-04 14:29:00,5418.32,POS,restaurants,Mumbai,Android,78,,101534.74,243842.99,85.2,0,4519.38,0,3.4,0,1,0,0
TXN007439,2025-06-06 13:53:00,4092.69,ecommerce,electronics,Bengaluru,desktop,170,24566.6,26677.44,91968.25,74.1,0,1924.89,0,15.1,1,0,0,1
TXN007440,2025-08-04 16:26:00,3534.58,ecommerce,utilities,Mumbai,iOS,3,183407.04,53952.9,205193.2,39.1,0,1445.34,0,31.0,0,0,0,0
TXN007441,2025-08-04 20:31:00,813.28,POS,utilities,Hyderabad,card_terminal,62,100196.55,72557.2,145033.98,36.1,8,1349.1,0,3.6,0,1,0,0
TXN007442,2025-07-01 08:41:00,2947.06,mobile_app,groceries,Mumbai,desktop,5,54127.67,32493.11,66783.17,36.1,3,,0,14.7,0,0,0,0
TXN007443,2025-07-29 15:20:00,1771.52,mobile_app,utilities,Mumbai,desktop,6,164596.38,63676.46,182771.47,31.5,9,1545.98,1,1.9,0,0,0,0
TXN007444,2025-09-26 08:31:00,1252.14,ecommerce,groceries,Mumbai,card_terminal,63,73198.34,,150945.35,30.3,0,2513.22,0,25.6,0,0,0,0
TXN007445,2025-08-08 04:46:00,2185.53,ecommerce,fashion,Pune,iOS,135,154778.89,52674.51,45850.75,33.1,2,791.63,0,7.3,0,0,0,0
TXN007446,2025-05-05 00:32:00,5125.73,ATM,utilities,Chennai,card_terminal,120,171638.36,251608.14,412128.73,43.6,2,4045.53,2,1.3,0,1,0,0
TXN007447,2025-01-09 22:40:00,2334.44,ATM,fashion,Bengaluru,card_terminal,153,88295.8,29831.17,55473.93,20.2,5,2280.92,0,12.7,0,1,1,0
TXN007448,2025-11-28 02:29:00,1594.89,ecommerce,utilities,Bengaluru,card_terminal,135,,41221.43,141319.26,90.2,3,2071.25,1,13.5,0,0,0,0
TXN007449,2025-09-22 11:46:00,695.74,mobile_app,electronics,Chennai,Android,100,,54585.29,219792.12,21.6,1,,0,1.5,0,0,0,0
TXN007450,2025-06-21 11:22:00,680.14,ecommerce,groceries,Bengaluru,iOS,175,41696.27,50338.41,50989.32,35.4,0,2647.99,3,,0,0,0,0
TXN007451,2025-03-15 17:11:00,3482.21,POS,groceries,Hyderabad,card_terminal,60,179056.81,57049.43,187848.26,42.8,0,2942.46,0,223.6,0,1,1,0
TXN007452,2025-04-07 06:56:00,1719.82,mobile_app,groceries,Delhi,iOS,75,166996.32,46228.43,61431.42,76.7,6,944.08,6,,0,0,0,1
TXN007453,2025-06-26 12:11:00,2634.37,mobile_app,groceries,Pune,Android,133,195278.96,75975.48,273485.75,47.8,0,2044.17,2,75.8,0,0,1,0
TXN007454,2025-12-01 02:41:00,628.16,mobile_app,fashion,Other,,132,458412.41,124546.79,363964.32,69.4,4,,0,31.2,0,0,0,0
TXN007455,2025-10-27 00:35:00,4074.41,mobile_app,groceries,Other,,132,87319.77,24263.49,81732.0,67.2,11,4933.16,0,10.2,1,0,0,0
TXN007456,2025-01-03 13:24:00,1277.19,POS,groceries,Bengaluru,Android,81,,104697.97,336573.13,53.1,4,,0,0.5,1,1,0,0
TXN007457,2025-12-16 03:15:00,3138.52,POS,fuel,Delhi,Android,93,61251.72,29025.34,35497.14,62.0,0,3493.39,0,15.5,0,1,0,0
TXN007458,2025-09-24 21:10:00,4812.03,POS,fashion,Chennai,card_terminal,36,406081.95,101707.45,185005.43,,21,3008.52,1,,1,1,0,0
TXN007459,2025-02-22 23:46:00,3562.9,ecommerce,fuel,Bengaluru,card_terminal,49,78041.8,37269.25,99372.29,51.0,1,2816.85,0,4.4,1,0,0,0
TXN007460,2025-04-12 11:26:00,1422.86,mobile_app,groceries,Chennai,iOS,26,33696.53,30136.86,127494.23,46.7,3,638.87,0,56.9,0,0,0,0
TXN007461,2025-04-22 21:00:00,4232.53,mobile_app,restaurants,Chennai,desktop,40,15774.16,31743.11,123744.18,17.8,3,3153.43,1,,0,0,0,0
TXN007462,2025-02-01 00:38:00,1406.5,ATM,restaurants,Mumbai,card_terminal,11,11479.17,33210.74,100716.41,20.9,10,1793.11,3,69.0,0,1,0,0
TXN007463,2025-01-14 22:05:00,962.23,mobile_app,restaurants,Hyderabad,card_terminal,106,19798.4,32582.04,70780.07,43.6,0,2182.34,0,73.4,0,0,0,0
TXN007464,2025-11-15 22:48:00,3845.29,ecommerce,fuel,Pune,desktop,1,147696.74,84723.56,361605.37,56.7,1,3647.4,2,17.3,0,0,2,0
